trade_dt,ticker,spot,strike,moneyness,premium,iv,delta,roi,roi_annualized,option_ticker,expiry
2026-01-14,INTC,48.720001220703125,42.5,0.8723,0.05,1.046880,-0.035551,0.1176,21.4706,INTC260116P00042500,2026-01-16
2026-01-14,INTC,48.720001220703125,43.0,0.8826,0.06,1.003911,-0.042586,0.1395,25.4651,INTC260116P00043000,2026-01-16
2026-01-14,INTC,48.720001220703125,44.0,0.9031,0.09,0.925782,-0.063603,0.2045,37.3295,INTC260116P00044000,2026-01-16
2026-01-14,INTC,48.720001220703125,45.0,0.9236,0.13,0.832033,-0.092609,0.2889,52.7222,INTC260116P00045000,2026-01-16
2026-01-14,INTU,566.5999755859375,250.0,0.4412,0.05,3.765626,-0.001050,0.0200,3.6500,INTU260116P00250000,2026-01-16
2026-01-14,INTU,566.5999755859375,260.0,0.4589,0.07,3.593751,-0.001098,0.0269,4.9135,INTU260116P00260000,2026-01-16
2026-01-14,INTU,566.5999755859375,270.0,0.4765,0.1,3.664063,-0.002056,0.0370,6.7593,INTU260116P00270000,2026-01-16
2026-01-14,INTU,566.5999755859375,280.0,0.4942,0.7,5.356937,-0.024049,0.2500,45.6250,INTU260116P00280000,2026-01-16
2026-01-14,INTU,566.5999755859375,290.0,0.5118,0.46,5.079593,-0.024419,0.1586,28.9483,INTU260116P00290000,2026-01-16
2026-01-14,INTU,566.5999755859375,300.0,0.5295,0.45,4.852543,-0.025552,0.1500,27.3750,INTU260116P00300000,2026-01-16
2026-01-14,INTU,566.5999755859375,310.0,0.5471,0.08,3.416017,-0.005994,0.0258,4.7097,INTU260116P00310000,2026-01-16
2026-01-14,INTU,566.5999755859375,320.0,0.5648,1.65,5.012699,-0.042173,0.5156,94.1016,INTU260116P00320000,2026-01-16
2026-01-14,INTU,566.5999755859375,330.0,0.5824,8.5,0.500005,0.000000,2.5758,470.0758,INTU260116P00330000,2026-01-16
2026-01-14,INTU,566.5999755859375,340.0,0.6001,4.1,4.674321,-0.049493,1.2059,220.0735,INTU260116P00340000,2026-01-16
2026-01-14,INTU,566.5999755859375,350.0,0.6177,0.75,3.863282,-0.033742,0.2143,39.1071,INTU260116P00350000,2026-01-16
2026-01-14,INTU,566.5999755859375,360.0,0.6354,2.83,3.591798,-0.032896,0.7861,143.4653,INTU260116P00360000,2026-01-16
2026-01-14,INTU,566.5999755859375,370.0,0.6530,0.99,3.481447,-0.037250,0.2676,48.8311,INTU260116P00370000,2026-01-16
2026-01-14,INTU,566.5999755859375,380.0,0.6707,1.19,3.297365,-0.039218,0.3132,57.1513,INTU260116P00380000,2026-01-16
2026-01-14,INTU,566.5999755859375,390.0,0.6883,0.05,2.164067,-0.007901,0.0128,2.3397,INTU260116P00390000,2026-01-16
2026-01-14,INTU,566.5999755859375,400.0,0.7060,0.05,1.695314,-0.002259,0.0125,2.2812,INTU260116P00400000,2026-01-16
2026-01-14,INTU,566.5999755859375,410.0,0.7236,0.03,1.484378,-0.001343,0.0073,1.3354,INTU260116P00410000,2026-01-16
2026-01-14,INTU,566.5999755859375,420.0,0.7413,0.05,1.382816,-0.001447,0.0119,2.1726,INTU260116P00420000,2026-01-16
2026-01-14,INTU,566.5999755859375,430.0,0.7589,0.1,1.281254,-0.001543,0.0233,4.2442,INTU260116P00430000,2026-01-16
2026-01-14,INTU,566.5999755859375,440.0,0.7766,0.05,1.507815,-0.010065,0.0114,2.0739,INTU260116P00440000,2026-01-16
2026-01-14,INTU,566.5999755859375,450.0,0.7942,0.15,1.214848,-0.004525,0.0333,6.0833,INTU260116P00450000,2026-01-16
2026-01-14,INTU,566.5999755859375,460.0,0.8119,0.06,1.109379,-0.004905,0.0130,2.3804,INTU260116P00460000,2026-01-16
2026-01-14,INTU,566.5999755859375,470.0,0.8295,0.2,1.093755,-0.009322,0.0426,7.7660,INTU260116P00470000,2026-01-16
2026-01-14,INTU,566.5999755859375,480.0,0.8472,0.1,1.085942,-0.017558,0.0208,3.8021,INTU260116P00480000,2026-01-16
2026-01-14,INTU,566.5999755859375,490.0,0.8648,0.05,1.014653,-0.024131,0.0102,1.8622,INTU260116P00490000,2026-01-16
2026-01-14,INTU,566.5999755859375,500.0,0.8825,0.05,0.874025,-0.024457,0.0100,1.8250,INTU260116P00500000,2026-01-16
2026-01-14,INTU,566.5999755859375,510.0,0.9001,0.05,0.840822,-0.042135,0.0098,1.7892,INTU260116P00510000,2026-01-16
2026-01-14,INTU,566.5999755859375,520.0,0.9178,0.05,0.735354,-0.053814,0.0096,1.7548,INTU260116P00520000,2026-01-16
2026-01-14,INTU,566.5999755859375,530.0,0.9354,0.05,0.562504,-0.051432,0.0094,1.7217,INTU260116P00530000,2026-01-16
2026-01-14,INTU,566.5999755859375,535.0,0.9442,0.7,0.584477,-0.087809,0.1308,23.8785,INTU260116P00535000,2026-01-16
2026-01-14,INTU,566.5999755859375,540.0,0.9531,0.9,0.545415,-0.111619,0.1667,30.4167,INTU260116P00540000,2026-01-16
2026-01-14,ISRG,546.760009765625,130.0,0.2378,0.3,10.248050,-0.011505,0.2308,42.1154,ISRG260116P00130000,2026-01-16
2026-01-14,ISRG,546.760009765625,135.0,0.2469,1.94,9.986332,-0.011844,1.4370,262.2593,ISRG260116P00135000,2026-01-16
2026-01-14,ISRG,546.760009765625,140.0,0.2561,0.93,0.500005,0.000000,0.6643,121.2321,ISRG260116P00140000,2026-01-16
2026-01-14,ISRG,546.760009765625,145.0,0.2652,0.06,10.437503,-0.017665,0.0414,7.5517,ISRG260116P00145000,2026-01-16
2026-01-14,ISRG,546.760009765625,150.0,0.2743,0.05,7.687500,-0.005266,0.0333,6.0833,ISRG260116P00150000,2026-01-16
2026-01-14,ISRG,546.760009765625,155.0,0.2835,0.15,5.937503,-0.001006,0.0968,17.6613,ISRG260116P00155000,2026-01-16
2026-01-14,ISRG,546.760009765625,160.0,0.2926,0.2,8.823247,-0.013606,0.1250,22.8125,ISRG260116P00160000,2026-01-16
2026-01-14,ISRG,546.760009765625,170.0,0.3109,0.03,5.000004,-0.000416,0.0176,3.2206,ISRG260116P00170000,2026-01-16
2026-01-14,ISRG,546.760009765625,175.0,0.3201,0.01,8.214849,-0.014705,0.0057,1.0429,ISRG260116P00175000,2026-01-16
2026-01-14,ISRG,546.760009765625,180.0,0.3292,0.01,4.781254,-0.000455,0.0056,1.0139,ISRG260116P00180000,2026-01-16
2026-01-14,ISRG,546.760009765625,185.0,0.3384,0.1,7.839844,-0.015466,0.0541,9.8649,ISRG260116P00185000,2026-01-16
2026-01-14,ISRG,546.760009765625,190.0,0.3475,0.62,7.212892,-0.012316,0.3263,59.5526,ISRG260116P00190000,2026-01-16
2026-01-14,ISRG,546.760009765625,195.0,0.3566,0.74,8.147466,-0.022135,0.3795,69.2564,ISRG260116P00195000,2026-01-16
2026-01-14,ISRG,546.760009765625,200.0,0.3658,0.05,6.207033,-0.007778,0.0250,4.5625,ISRG260116P00200000,2026-01-16
2026-01-14,ISRG,546.760009765625,210.0,0.3841,0.07,4.546879,-0.001297,0.0333,6.0833,ISRG260116P00210000,2026-01-16
2026-01-14,ISRG,546.760009765625,220.0,0.4024,0.74,6.677736,-0.018334,0.3364,61.3864,ISRG260116P00220000,2026-01-16
2026-01-14,ISRG,546.760009765625,230.0,0.4207,0.77,6.379885,-0.019212,0.3348,61.0978,ISRG260116P00230000,2026-01-16
2026-01-14,ISRG,546.760009765625,240.0,0.4389,0.05,6.070315,-0.019811,0.0208,3.8021,ISRG260116P00240000,2026-01-16
2026-01-14,ISRG,546.760009765625,250.0,0.4572,2.1,5.823245,-0.021098,0.8400,153.3000,ISRG260116P00250000,2026-01-16
2026-01-14,ISRG,546.760009765625,260.0,0.4755,0.13,5.071293,-0.015058,0.0500,9.1250,ISRG260116P00260000,2026-01-16
2026-01-14,ISRG,546.760009765625,270.0,0.4938,0.11,5.309574,-0.023161,0.0407,7.4352,ISRG260116P00270000,2026-01-16
2026-01-14,ISRG,546.760009765625,280.0,0.5121,0.08,5.044926,-0.023881,0.0286,5.2143,ISRG260116P00280000,2026-01-16
2026-01-14,ISRG,546.760009765625,290.0,0.5304,3.9,4.832035,-0.025440,1.3448,245.4310,ISRG260116P00290000,2026-01-16
2026-01-14,ISRG,546.760009765625,300.0,0.5487,0.1,4.040044,-0.015483,0.0333,6.0833,ISRG260116P00300000,2026-01-16
2026-01-14,ISRG,546.760009765625,305.0,0.5578,0.32,4.474614,-0.026886,0.1049,19.1475,ISRG260116P00305000,2026-01-16
2026-01-14,ISRG,546.760009765625,310.0,0.5670,0.18,4.365727,-0.027536,0.0581,10.5968,ISRG260116P00310000,2026-01-16
2026-01-14,ISRG,546.760009765625,315.0,0.5761,0.33,4.258794,-0.028215,0.1048,19.1190,ISRG260116P00315000,2026-01-16
2026-01-14,ISRG,546.760009765625,320.0,0.5853,0.26,3.011721,-0.005942,0.0813,14.8281,ISRG260116P00320000,2026-01-16
2026-01-14,ISRG,546.760009765625,330.0,0.6036,0.57,3.964356,-0.030863,0.1727,31.5227,ISRG260116P00330000,2026-01-16
2026-01-14,ISRG,546.760009765625,340.0,0.6218,0.3,2.492191,-0.003805,0.0882,16.1029,ISRG260116P00340000,2026-01-16
2026-01-14,ISRG,546.760009765625,345.0,0.6310,0.57,3.155276,-0.018335,0.1652,30.1522,ISRG260116P00345000,2026-01-16
2026-01-14,ISRG,546.760009765625,350.0,0.6401,0.03,2.999026,-0.016935,0.0086,1.5643,ISRG260116P00350000,2026-01-16
2026-01-14,ISRG,546.760009765625,360.0,0.6584,0.01,3.358400,-0.035425,0.0028,0.5069,ISRG260116P00360000,2026-01-16
2026-01-14,ISRG,546.760009765625,370.0,0.6767,0.05,1.781251,-0.001224,0.0135,2.4662,ISRG260116P00370000,2026-01-16
2026-01-14,ISRG,546.760009765625,380.0,0.6950,0.01,1.773439,-0.002261,0.0026,0.4803,ISRG260116P00380000,2026-01-16
2026-01-14,ISRG,546.760009765625,385.0,0.7041,0.91,2.276371,-0.015098,0.2364,43.1364,ISRG260116P00385000,2026-01-16
2026-01-14,ISRG,546.760009765625,390.0,0.7133,0.14,2.810062,-0.041852,0.0359,6.5513,ISRG260116P00390000,2026-01-16
2026-01-14,ISRG,546.760009765625,400.0,0.7316,0.1,1.542971,-0.002587,0.0250,4.5625,ISRG260116P00400000,2026-01-16
2026-01-14,ISRG,546.760009765625,405.0,0.7407,1.52,2.000982,-0.017771,0.3753,68.4938,ISRG260116P00405000,2026-01-16
2026-01-14,ISRG,546.760009765625,410.0,0.7499,0.05,1.492190,-0.003864,0.0122,2.2256,ISRG260116P00410000,2026-01-16
2026-01-14,ISRG,546.760009765625,415.0,0.7590,0.04,1.433597,-0.003978,0.0096,1.7590,ISRG260116P00415000,2026-01-16
2026-01-14,ISRG,546.760009765625,420.0,0.7682,0.05,1.421878,-0.005216,0.0119,2.1726,ISRG260116P00420000,2026-01-16
2026-01-14,ISRG,546.760009765625,425.0,0.7773,0.05,1.324222,-0.004373,0.0118,2.1471,ISRG260116P00425000,2026-01-16
2026-01-14,ISRG,546.760009765625,430.0,0.7865,0.05,1.210941,-0.003188,0.0116,2.1221,ISRG260116P00430000,2026-01-16
2026-01-14,ISRG,546.760009765625,435.0,0.7956,2.79,1.616213,-0.024224,0.6414,117.0517,ISRG260116P00435000,2026-01-16
2026-01-14,ISRG,546.760009765625,440.0,0.8047,0.61,1.971680,-0.058994,0.1386,25.3011,ISRG260116P00440000,2026-01-16
2026-01-14,ISRG,546.760009765625,445.0,0.8139,0.15,1.375003,-0.018906,0.0337,6.1517,ISRG260116P00445000,2026-01-16
2026-01-14,ISRG,546.760009765625,450.0,0.8230,0.05,1.140629,-0.009332,0.0111,2.0278,ISRG260116P00450000,2026-01-16
2026-01-14,ISRG,546.760009765625,455.0,0.8322,0.52,1.105473,-0.011031,0.1143,20.8571,ISRG260116P00455000,2026-01-16
2026-01-14,ISRG,546.760009765625,460.0,0.8413,0.05,1.333988,-0.035779,0.0109,1.9837,ISRG260116P00460000,2026-01-16
2026-01-14,ISRG,546.760009765625,465.0,0.8505,0.05,0.947266,-0.009414,0.0108,1.9624,ISRG260116P00465000,2026-01-16
2026-01-14,ISRG,546.760009765625,470.0,0.8596,0.1,0.890626,-0.009857,0.0213,3.8830,ISRG260116P00470000,2026-01-16
2026-01-14,ISRG,546.760009765625,475.0,0.8688,0.05,0.935548,-0.019216,0.0105,1.9211,ISRG260116P00475000,2026-01-16
2026-01-14,ISRG,546.760009765625,480.0,0.8779,0.05,0.781252,-0.011143,0.0104,1.9010,ISRG260116P00480000,2026-01-16
2026-01-14,ISRG,546.760009765625,485.0,0.8870,0.4,1.244144,-0.088427,0.0825,15.0515,ISRG260116P00485000,2026-01-16
2026-01-14,ISRG,546.760009765625,490.0,0.8962,0.18,0.652347,-0.010736,0.0367,6.7041,ISRG260116P00490000,2026-01-16
2026-01-14,ISRG,546.760009765625,495.0,0.9053,0.05,0.662113,-0.019735,0.0101,1.8434,ISRG260116P00495000,2026-01-16
2026-01-14,ISRG,546.760009765625,497.5,0.9099,0.5,0.645511,-0.022453,0.1005,18.3417,ISRG260116P00497500,2026-01-16
2026-01-14,ISRG,546.760009765625,500.0,0.9145,0.05,0.563481,-0.014973,0.0100,1.8250,ISRG260116P00500000,2026-01-16
2026-01-14,ISRG,546.760009765625,505.0,0.9236,0.2,0.535161,-0.021059,0.0396,7.2277,ISRG260116P00505000,2026-01-16
2026-01-14,ISRG,546.760009765625,510.0,0.9328,0.15,0.540044,-0.038541,0.0294,5.3676,ISRG260116P00510000,2026-01-16
2026-01-14,ISRG,546.760009765625,515.0,0.9419,0.1,0.502691,-0.051110,0.0194,3.5437,ISRG260116P00515000,2026-01-16
2026-01-14,ISRG,546.760009765625,517.5,0.9465,0.36,0.519292,-0.072535,0.0696,12.6957,ISRG260116P00517500,2026-01-16
2026-01-14,ISRG,546.760009765625,520.0,0.9511,0.25,0.551518,-0.104505,0.0481,8.7740,ISRG260116P00520000,2026-01-16
2026-01-14,ISRG,546.760009765625,522.5,0.9556,0.65,0.512944,-0.110950,0.1244,22.7033,ISRG260116P00522500,2026-01-16
2026-01-14,ISRG,546.760009765625,525.0,0.9602,0.4,0.480230,-0.121419,0.0762,13.9048,ISRG260116P00525000,2026-01-16
2026-01-14,ISRG,546.760009765625,527.5,0.9648,0.15,0.473394,-0.147156,0.0284,5.1896,ISRG260116P00527500,2026-01-16
2026-01-14,KDP,28.1200008392334,15.0,0.5334,0.01,3.781251,-0.008514,0.0667,12.1667,KDP260116P00015000,2026-01-16
2026-01-14,KDP,28.1200008392334,18.0,0.6401,0.03,4.730473,-0.073549,0.1667,30.4167,KDP260116P00018000,2026-01-16
2026-01-14,KDP,28.1200008392334,20.0,0.7112,0.01,2.187505,-0.014371,0.0500,9.1250,KDP260116P00020000,2026-01-16
2026-01-14,KDP,28.1200008392334,23.0,0.8179,0.03,1.390628,-0.022395,0.1304,23.8043,KDP260116P00023000,2026-01-16
2026-01-14,KDP,28.1200008392334,25.0,0.8890,0.02,1.109379,-0.069903,0.0800,14.6000,KDP260116P00025000,2026-01-16
2026-01-14,KDP,28.1200008392334,26.0,0.9246,0.01,0.632816,-0.044320,0.0385,7.0192,KDP260116P00026000,2026-01-16
2026-01-14,KHC,24.31999969482422,15.0,0.6168,0.03,2.500004,-0.003412,0.2000,36.5000,KHC260116P00015000,2026-01-16
2026-01-14,KHC,24.31999969482422,16.0,0.6579,0.08,4.843754,-0.088857,0.5000,91.2500,KHC260116P00016000,2026-01-16
2026-01-14,KHC,24.31999969482422,17.5,0.7196,0.01,2.437504,-0.027703,0.0571,10.4286,KHC260116P00017500,2026-01-16
2026-01-14,KHC,24.31999969482422,18.0,0.7401,0.01,2.265629,-0.030066,0.0556,10.1389,KHC260116P00018000,2026-01-16
2026-01-14,KHC,24.31999969482422,19.0,0.7813,0.01,1.906250,-0.034231,0.0526,9.6053,KHC260116P00019000,2026-01-16
2026-01-14,KHC,24.31999969482422,20.0,0.8224,0.01,1.218754,-0.013349,0.0500,9.1250,KHC260116P00020000,2026-01-16
2026-01-14,KHC,24.31999969482422,20.5,0.8429,0.01,2.046880,-0.114039,0.0488,8.9024,KHC260116P00020500,2026-01-16
2026-01-14,KHC,24.31999969482422,21.0,0.8635,0.01,1.503909,-0.084321,0.0476,8.6905,KHC260116P00021000,2026-01-16
2026-01-14,KHC,24.31999969482422,21.5,0.8840,0.03,0.750003,-0.012141,0.1395,25.4651,KHC260116P00021500,2026-01-16
2026-01-14,KHC,24.31999969482422,22.0,0.9046,0.02,1.132817,-0.107341,0.0909,16.5909,KHC260116P00022000,2026-01-16
2026-01-14,KHC,24.31999969482422,22.5,0.9252,0.02,0.593754,-0.036091,0.0889,16.2222,KHC260116P00022500,2026-01-16
2026-01-14,KHC,24.31999969482422,23.0,0.9457,0.01,0.558598,-0.084272,0.0435,7.9348,KHC260116P00023000,2026-01-16
2026-01-14,KHC,24.31999969482422,23.5,0.9663,0.02,0.445318,-0.143374,0.0851,15.5319,KHC260116P00023500,2026-01-16
2026-01-14,KLAC,1434.5,230.0,0.1603,0.22,11.395511,-0.004769,0.0957,17.4565,KLAC260116P00230000,2026-01-16
2026-01-14,KLAC,1434.5,240.0,0.1673,0.2,11.439456,-0.005620,0.0833,15.2083,KLAC260116P00240000,2026-01-16
2026-01-14,KLAC,1434.5,250.0,0.1743,0.24,10.874027,-0.005036,0.0960,17.5200,KLAC260116P00250000,2026-01-16
2026-01-14,KLAC,1434.5,260.0,0.1812,0.29,10.630863,-0.005172,0.1115,20.3558,KLAC260116P00260000,2026-01-16
2026-01-14,KLAC,1434.5,270.0,0.1882,2.65,11.969729,-0.009948,0.9815,179.1204,KLAC260116P00270000,2026-01-16
2026-01-14,KLAC,1434.5,280.0,0.1952,0.11,10.047855,-0.005102,0.0393,7.1696,KLAC260116P00280000,2026-01-16
2026-01-14,KLAC,1434.5,290.0,0.2022,0.24,9.956058,-0.005573,0.0828,15.1034,KLAC260116P00290000,2026-01-16
2026-01-14,KLAC,1434.5,300.0,0.2091,0.3,7.335938,-0.000806,0.1000,18.2500,KLAC260116P00300000,2026-01-16
2026-01-14,KLAC,1434.5,310.0,0.2161,0.01,0.500005,0.000000,0.0032,0.5887,KLAC260116P00310000,2026-01-16
2026-01-14,KLAC,1434.5,320.0,0.2231,0.29,9.268559,-0.005701,0.0906,16.5391,KLAC260116P00320000,2026-01-16
2026-01-14,KLAC,1434.5,330.0,0.2300,0.21,9.166020,-0.006115,0.0636,11.6136,KLAC260116P00330000,2026-01-16
2026-01-14,KLAC,1434.5,340.0,0.2370,0.4,9.088872,-0.006632,0.1176,21.4706,KLAC260116P00340000,2026-01-16
2026-01-14,KLAC,1434.5,350.0,0.2440,0.27,8.808598,-0.006390,0.0771,14.0786,KLAC260116P00350000,2026-01-16
2026-01-14,KLAC,1434.5,360.0,0.2510,0.46,8.638676,-0.006531,0.1278,23.3194,KLAC260116P00360000,2026-01-16
2026-01-14,KLAC,1434.5,370.0,0.2579,0.05,8.485356,-0.006721,0.0135,2.4662,KLAC260116P00370000,2026-01-16
2026-01-14,KLAC,1434.5,380.0,0.2649,2.8,8.311528,-0.006809,0.7368,134.4737,KLAC260116P00380000,2026-01-16
2026-01-14,KLAC,1434.5,390.0,0.2719,0.27,8.155278,-0.006951,0.0692,12.6346,KLAC260116P00390000,2026-01-16
2026-01-14,KLAC,1434.5,400.0,0.2788,2.4,8.003911,-0.007098,0.6000,109.5000,KLAC260116P00400000,2026-01-16
2026-01-14,KLAC,1434.5,410.0,0.2858,2.0,9.067387,-0.013835,0.4878,89.0244,KLAC260116P00410000,2026-01-16
2026-01-14,KLAC,1434.5,420.0,0.2928,0.28,7.710938,-0.007388,0.0667,12.1667,KLAC260116P00420000,2026-01-16
2026-01-14,KLAC,1434.5,430.0,0.2998,0.29,7.570313,-0.007536,0.0674,12.3081,KLAC260116P00430000,2026-01-16
2026-01-14,KLAC,1434.5,440.0,0.3067,2.2,7.432618,-0.007684,0.5000,91.2500,KLAC260116P00440000,2026-01-16
2026-01-14,KLAC,1434.5,450.0,0.3137,2.75,7.298341,-0.007834,0.6111,111.5278,KLAC260116P00450000,2026-01-16
2026-01-14,KLAC,1434.5,460.0,0.3207,0.5,7.166993,-0.007985,0.1087,19.8370,KLAC260116P00460000,2026-01-16
2026-01-14,KLAC,1434.5,470.0,0.3276,3.6,7.039064,-0.008141,0.7660,139.7872,KLAC260116P00470000,2026-01-16
2026-01-14,KLAC,1434.5,480.0,0.3346,0.05,7.024415,-0.008991,0.0104,1.9010,KLAC260116P00480000,2026-01-16
2026-01-14,KLAC,1434.5,490.0,0.3416,0.45,6.791017,-0.008454,0.0918,16.7602,KLAC260116P00490000,2026-01-16
2026-01-14,KLAC,1434.5,500.0,0.3486,0.85,6.670900,-0.008613,0.1700,31.0250,KLAC260116P00500000,2026-01-16
2026-01-14,KLAC,1434.5,510.0,0.3555,0.4,7.071779,-0.012616,0.0784,14.3137,KLAC260116P00510000,2026-01-16
2026-01-14,KLAC,1434.5,520.0,0.3625,4.8,6.438479,-0.008942,0.9231,168.4615,KLAC260116P00520000,2026-01-16
2026-01-14,KLAC,1434.5,530.0,0.3695,3.03,6.325197,-0.009106,0.5717,104.3349,KLAC260116P00530000,2026-01-16
2026-01-14,KLAC,1434.5,540.0,0.3764,2.18,6.214358,-0.009274,0.4037,73.6759,KLAC260116P00540000,2026-01-16
2026-01-14,KLAC,1434.5,550.0,0.3834,0.05,6.115237,-0.009521,0.0091,1.6591,KLAC260116P00550000,2026-01-16
2026-01-14,KLAC,1434.5,560.0,0.3904,0.14,5.999026,-0.009619,0.0250,4.5625,KLAC260116P00560000,2026-01-16
2026-01-14,KLAC,1434.5,570.0,0.3974,3.25,5.894534,-0.009798,0.5702,104.0570,KLAC260116P00570000,2026-01-16
2026-01-14,KLAC,1434.5,580.0,0.4043,0.05,5.385745,-0.006729,0.0086,1.5733,KLAC260116P00580000,2026-01-16
2026-01-14,KLAC,1434.5,590.0,0.4113,6.1,5.690433,-0.010158,1.0339,188.6864,KLAC260116P00590000,2026-01-16
2026-01-14,KLAC,1434.5,600.0,0.4183,2.4,5.590823,-0.010340,0.4000,73.0000,KLAC260116P00600000,2026-01-16
2026-01-14,KLAC,1434.5,620.0,0.4322,0.45,5.396976,-0.010719,0.0726,13.2460,KLAC260116P00620000,2026-01-16
2026-01-14,KLAC,1434.5,640.0,0.4461,2.4,5.208988,-0.011107,0.3750,68.4375,KLAC260116P00640000,2026-01-16
2026-01-14,KLAC,1434.5,660.0,0.4601,0.05,5.027347,-0.011515,0.0076,1.3826,KLAC260116P00660000,2026-01-16
2026-01-14,KLAC,1434.5,680.0,0.4740,0.01,4.850590,-0.011933,0.0015,0.2684,KLAC260116P00680000,2026-01-16
2026-01-14,KLAC,1434.5,700.0,0.4880,0.01,4.679203,-0.012370,0.0014,0.2607,KLAC260116P00700000,2026-01-16
2026-01-14,KLAC,1434.5,710.0,0.4949,2.05,4.595219,-0.012594,0.2887,52.6937,KLAC260116P00710000,2026-01-16
2026-01-14,KLAC,1434.5,720.0,0.5019,0.01,4.512700,-0.012827,0.0014,0.2535,KLAC260116P00720000,2026-01-16
2026-01-14,KLAC,1434.5,730.0,0.5089,0.05,4.437993,-0.013162,0.0068,1.2500,KLAC260116P00730000,2026-01-16
2026-01-14,KLAC,1434.5,740.0,0.5159,0.29,4.350590,-0.013303,0.0392,7.1520,KLAC260116P00740000,2026-01-16
2026-01-14,KLAC,1434.5,750.0,0.5228,0.58,4.270512,-0.013540,0.0773,14.1133,KLAC260116P00750000,2026-01-16
2026-01-14,KLAC,1434.5,760.0,0.5298,1.35,4.192388,-0.013796,0.1776,32.4178,KLAC260116P00760000,2026-01-16
2026-01-14,KLAC,1434.5,770.0,0.5368,2.4,4.114751,-0.014050,0.3117,56.8831,KLAC260116P00770000,2026-01-16
2026-01-14,KLAC,1434.5,780.0,0.5437,2.4,4.038091,-0.014310,0.3077,56.1538,KLAC260116P00780000,2026-01-16
2026-01-14,KLAC,1434.5,790.0,0.5507,5.0,3.962402,-0.014577,0.6329,115.5063,KLAC260116P00790000,2026-01-16
2026-01-14,KLAC,1434.5,800.0,0.5577,0.4,3.887696,-0.014851,0.0500,9.1250,KLAC260116P00800000,2026-01-16
2026-01-14,KLAC,1434.5,810.0,0.5647,1.2,4.274907,-0.024694,0.1481,27.0370,KLAC260116P00810000,2026-01-16
2026-01-14,KLAC,1434.5,820.0,0.5716,1.3,3.740723,-0.015418,0.1585,28.9329,KLAC260116P00820000,2026-01-16
2026-01-14,KLAC,1434.5,830.0,0.5786,1.1,3.668458,-0.015712,0.1325,24.1867,KLAC260116P00830000,2026-01-16
2026-01-14,KLAC,1434.5,840.0,0.5856,2.4,3.597169,-0.016016,0.2857,52.1429,KLAC260116P00840000,2026-01-16
2026-01-14,KLAC,1434.5,850.0,0.5925,1.4,3.526368,-0.016322,0.1647,30.0588,KLAC260116P00850000,2026-01-16
2026-01-14,KLAC,1434.5,860.0,0.5995,2.4,3.456544,-0.016642,0.2791,50.9302,KLAC260116P00860000,2026-01-16
2026-01-14,KLAC,1434.5,870.0,0.6065,5.1,4.195317,-0.038660,0.5862,106.9828,KLAC260116P00870000,2026-01-16
2026-01-14,KLAC,1434.5,880.0,0.6135,0.45,3.318849,-0.017301,0.0511,9.3324,KLAC260116P00880000,2026-01-16
2026-01-14,KLAC,1434.5,890.0,0.6204,0.07,2.842776,-0.008776,0.0079,1.4354,KLAC260116P00890000,2026-01-16
2026-01-14,KLAC,1434.5,900.0,0.6274,0.1,3.184084,-0.018002,0.0111,2.0278,KLAC260116P00900000,2026-01-16
2026-01-14,KLAC,1434.5,910.0,0.6344,2.59,3.117678,-0.018368,0.2846,51.9423,KLAC260116P00910000,2026-01-16
2026-01-14,KLAC,1434.5,920.0,0.6413,0.83,3.052248,-0.018753,0.0902,16.4647,KLAC260116P00920000,2026-01-16
2026-01-14,KLAC,1434.5,930.0,0.6483,0.4,2.986819,-0.019134,0.0430,7.8495,KLAC260116P00930000,2026-01-16
2026-01-14,KLAC,1434.5,940.0,0.6553,0.05,2.254887,-0.004429,0.0053,0.9707,KLAC260116P00940000,2026-01-16
2026-01-14,KLAC,1434.5,950.0,0.6623,0.5,2.858401,-0.019950,0.0526,9.6053,KLAC260116P00950000,2026-01-16
2026-01-14,KLAC,1434.5,960.0,0.6692,0.25,2.025396,-0.002928,0.0260,4.7526,KLAC260116P00960000,2026-01-16
2026-01-14,KLAC,1434.5,970.0,0.6762,0.05,2.101567,-0.004733,0.0052,0.9407,KLAC260116P00970000,2026-01-16
2026-01-14,KLAC,1434.5,980.0,0.6832,0.05,1.976563,-0.003690,0.0051,0.9311,KLAC260116P00980000,2026-01-16
2026-01-14,KLAC,1434.5,990.0,0.6901,0.05,2.033208,-0.005523,0.0051,0.9217,KLAC260116P00990000,2026-01-16
2026-01-14,KLAC,1434.5,1000.0,0.6971,0.05,2.072270,-0.007536,0.0050,0.9125,KLAC260116P01000000,2026-01-16
2026-01-14,KLAC,1434.5,1010.0,0.7041,1.09,2.486332,-0.022755,0.1079,19.6955,KLAC260116P01010000,2026-01-16
2026-01-14,KLAC,1434.5,1020.0,0.7110,0.1,2.434574,-0.023634,0.0098,1.7892,KLAC260116P01020000,2026-01-16
2026-01-14,KLAC,1434.5,1030.0,0.7180,4.64,2.366215,-0.023831,0.4505,82.2136,KLAC260116P01030000,2026-01-16
2026-01-14,KLAC,1434.5,1040.0,0.7250,0.24,2.306645,-0.024393,0.0231,4.2115,KLAC260116P01040000,2026-01-16
2026-01-14,KLAC,1434.5,1050.0,0.7320,0.2,2.263676,-0.025735,0.0190,3.4762,KLAC260116P01050000,2026-01-16
